2023-11-18 15:13:24.852 | INFO     | daifu:<module>:34 - Program Begin
2023-11-18 15:44:31.948 | INFO     | torch._tensor:to:88 - Fault Injected To: (350, 0)
2023-11-18 15:44:47.102 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 15:44:47.103 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 15:44:56.809 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (350, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 15:47:58.367 | INFO     | torch._tensor:to:88 - Fault Injected To: (400, 0)
2023-11-18 15:48:36.096 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (400, 0) Fault Recovered
2023-11-18 15:51:39.170 | INFO     | torch._tensor:to:88 - Fault Injected To: (450, 0)
2023-11-18 15:51:54.158 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 15:51:54.159 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 15:52:03.830 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (450, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 15:55:06.204 | INFO     | torch._tensor:to:88 - Fault Injected To: (500, 0)
2023-11-18 15:55:42.843 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (500, 0) Fault Recovered
2023-11-18 15:58:44.477 | INFO     | torch._tensor:to:88 - Fault Injected To: (550, 0)
2023-11-18 15:58:59.180 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 15:58:59.182 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 15:59:08.830 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (550, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 16:02:12.975 | INFO     | torch._tensor:to:88 - Fault Injected To: (600, 0)
2023-11-18 16:02:50.905 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (600, 0) Fault Recovered
2023-11-18 16:05:52.747 | INFO     | torch._tensor:to:88 - Fault Injected To: (650, 0)
2023-11-18 16:06:07.697 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 16:06:07.698 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 16:06:17.451 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (650, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 16:09:18.944 | INFO     | torch._tensor:to:88 - Fault Injected To: (700, 0)
2023-11-18 16:09:56.273 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (700, 0) Fault Recovered
2023-11-18 16:12:59.095 | INFO     | torch._tensor:to:88 - Fault Injected To: (750, 0)
2023-11-18 16:13:12.800 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 16:13:12.801 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 16:13:22.465 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (750, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 16:16:25.016 | INFO     | torch._tensor:to:88 - Fault Injected To: (800, 0)
2023-11-18 16:17:03.015 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (800, 0) Fault Recovered
2023-11-18 16:20:06.712 | INFO     | torch._tensor:to:88 - Fault Injected To: (850, 0)
2023-11-18 16:20:21.635 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 16:20:21.636 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 16:20:31.290 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (850, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 16:23:35.315 | INFO     | torch._tensor:to:88 - Fault Injected To: (900, 0)
2023-11-18 16:24:13.146 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (900, 0) Fault Recovered
2023-11-18 16:27:17.099 | INFO     | torch._tensor:to:88 - Fault Injected To: (950, 0)
2023-11-18 16:27:31.992 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 16:27:31.993 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 16:27:41.663 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (950, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 16:30:43.053 | INFO     | torch._tensor:to:88 - Fault Injected To: (1000, 0)
2023-11-18 16:31:20.728 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1000, 0) Fault Recovered
2023-11-18 16:34:22.605 | INFO     | torch._tensor:to:88 - Fault Injected To: (1050, 0)
2023-11-18 16:34:37.209 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 16:34:37.210 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 16:34:46.824 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1050, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 16:37:51.054 | INFO     | torch._tensor:to:88 - Fault Injected To: (1100, 0)
2023-11-18 16:38:28.610 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1100, 0) Fault Recovered
2023-11-18 16:41:31.206 | INFO     | torch._tensor:to:88 - Fault Injected To: (1150, 0)
2023-11-18 16:41:46.028 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 16:41:46.029 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 16:41:55.814 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1150, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 16:45:00.438 | INFO     | torch._tensor:to:88 - Fault Injected To: (1200, 0)
2023-11-18 16:45:38.216 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1200, 0) Fault Recovered
2023-11-18 16:48:41.059 | INFO     | torch._tensor:to:88 - Fault Injected To: (1250, 0)
2023-11-18 16:48:55.736 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 16:48:55.737 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 16:49:05.320 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1250, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 16:52:06.093 | INFO     | torch._tensor:to:88 - Fault Injected To: (1300, 0)
2023-11-18 16:52:43.649 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1300, 0) Fault Recovered
2023-11-18 16:55:46.692 | INFO     | torch._tensor:to:88 - Fault Injected To: (1350, 0)
2023-11-18 16:56:01.602 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 16:56:01.603 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 16:56:11.308 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1350, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 16:59:13.929 | INFO     | torch._tensor:to:88 - Fault Injected To: (1400, 0)
2023-11-18 16:59:51.463 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1400, 0) Fault Recovered
2023-11-18 17:02:55.528 | INFO     | torch._tensor:to:88 - Fault Injected To: (1450, 0)
2023-11-18 17:03:10.335 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 17:03:10.336 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 17:03:19.909 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1450, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 17:06:24.513 | INFO     | torch._tensor:to:88 - Fault Injected To: (1500, 0)
2023-11-18 17:07:02.054 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1500, 0) Fault Recovered
2023-11-18 17:10:07.198 | INFO     | torch._tensor:to:88 - Fault Injected To: (1550, 0)
2023-11-18 17:10:22.118 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 17:10:22.120 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 17:10:31.672 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1550, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 17:13:32.878 | INFO     | torch._tensor:to:88 - Fault Injected To: (1600, 0)
2023-11-18 17:14:10.504 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1600, 0) Fault Recovered
2023-11-18 17:17:13.105 | INFO     | torch._tensor:to:88 - Fault Injected To: (1650, 0)
2023-11-18 17:17:27.913 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 17:17:27.914 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 17:17:37.825 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1650, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 17:20:40.912 | INFO     | torch._tensor:to:88 - Fault Injected To: (1700, 0)
2023-11-18 17:21:18.095 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1700, 0) Fault Recovered
2023-11-18 17:24:18.974 | INFO     | torch._tensor:to:88 - Fault Injected To: (1750, 0)
2023-11-18 17:24:33.680 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 17:24:33.681 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 17:24:43.235 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1750, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 17:27:48.043 | INFO     | torch._tensor:to:88 - Fault Injected To: (1800, 0)
2023-11-18 17:28:25.274 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1800, 0) Fault Recovered
2023-11-18 17:31:27.310 | INFO     | torch._tensor:to:88 - Fault Injected To: (1850, 0)
2023-11-18 17:31:42.253 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 17:31:42.255 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 17:31:51.930 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1850, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 17:34:53.399 | INFO     | torch._tensor:to:88 - Fault Injected To: (1900, 0)
2023-11-18 17:35:30.771 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1900, 0) Fault Recovered
2023-11-18 17:38:34.254 | INFO     | torch._tensor:to:88 - Fault Injected To: (1950, 0)
2023-11-18 17:38:49.051 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 17:38:49.052 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 17:38:58.701 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1950, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 17:42:01.587 | INFO     | torch._tensor:to:88 - Fault Injected To: (2000, 0)
2023-11-18 17:42:38.927 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2000, 0) Fault Recovered
2023-11-18 17:45:43.896 | INFO     | torch._tensor:to:88 - Fault Injected To: (2050, 0)
2023-11-18 17:45:58.831 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 17:45:58.832 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 17:46:08.531 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2050, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 17:49:13.900 | INFO     | torch._tensor:to:88 - Fault Injected To: (2100, 0)
2023-11-18 17:49:51.843 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2100, 0) Fault Recovered
2023-11-18 17:52:54.991 | INFO     | torch._tensor:to:88 - Fault Injected To: (2150, 0)
2023-11-18 17:53:09.988 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 17:53:09.989 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 17:53:19.619 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2150, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 17:56:20.809 | INFO     | torch._tensor:to:88 - Fault Injected To: (2200, 0)
2023-11-18 17:56:58.599 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2200, 0) Fault Recovered
2023-11-18 18:00:00.714 | INFO     | torch._tensor:to:88 - Fault Injected To: (2250, 0)
2023-11-18 18:00:15.450 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 18:00:15.451 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 18:00:25.229 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2250, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 18:03:28.253 | INFO     | torch._tensor:to:88 - Fault Injected To: (2300, 0)
2023-11-18 18:04:05.622 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2300, 0) Fault Recovered
2023-11-18 18:07:07.001 | INFO     | torch._tensor:to:88 - Fault Injected To: (2350, 0)
2023-11-18 18:07:21.786 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 18:07:21.787 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 18:07:31.581 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2350, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 18:10:36.051 | INFO     | torch._tensor:to:88 - Fault Injected To: (2400, 0)
2023-11-18 18:11:14.451 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2400, 0) Fault Recovered
2023-11-18 18:14:18.862 | INFO     | torch._tensor:to:88 - Fault Injected To: (2450, 0)
2023-11-18 18:14:33.914 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 18:14:33.916 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 18:14:43.642 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2450, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 18:17:44.890 | INFO     | torch._tensor:to:88 - Fault Injected To: (2500, 0)
2023-11-18 18:18:21.416 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2500, 0) Fault Recovered
2023-11-18 18:21:22.655 | INFO     | torch._tensor:to:88 - Fault Injected To: (2550, 0)
2023-11-18 18:21:37.472 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 18:21:37.473 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 18:21:47.147 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2550, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 18:24:50.438 | INFO     | torch._tensor:to:88 - Fault Injected To: (2600, 0)
2023-11-18 18:25:26.560 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2600, 0) Fault Recovered
2023-11-18 18:28:32.848 | INFO     | torch._tensor:to:88 - Fault Injected To: (2650, 0)
2023-11-18 18:28:48.302 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 18:28:48.303 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 18:28:58.158 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2650, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 18:32:05.103 | INFO     | torch._tensor:to:88 - Fault Injected To: (2700, 0)
2023-11-18 18:32:43.612 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2700, 0) Fault Recovered
2023-11-18 18:35:48.066 | INFO     | torch._tensor:to:88 - Fault Injected To: (2750, 0)
2023-11-18 18:36:03.043 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 18:36:03.044 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 18:36:12.760 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2750, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 18:39:13.982 | INFO     | torch._tensor:to:88 - Fault Injected To: (2800, 0)
2023-11-18 18:39:51.469 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2800, 0) Fault Recovered
2023-11-18 18:42:55.332 | INFO     | torch._tensor:to:88 - Fault Injected To: (2850, 0)
2023-11-18 18:43:10.282 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 18:43:10.282 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 18:43:20.082 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2850, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 18:46:24.381 | INFO     | torch._tensor:to:88 - Fault Injected To: (2900, 0)
2023-11-18 18:47:02.916 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2900, 0) Fault Recovered
2023-11-18 18:50:05.383 | INFO     | torch._tensor:to:88 - Fault Injected To: (2950, 0)
2023-11-18 18:50:20.285 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 18:50:20.286 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 18:50:30.145 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2950, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 18:53:35.985 | INFO     | torch._tensor:to:88 - Fault Injected To: (3000, 0)
2023-11-18 18:54:13.245 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3000, 0) Fault Recovered
2023-11-18 18:57:17.203 | INFO     | torch._tensor:to:88 - Fault Injected To: (3050, 0)
2023-11-18 18:57:31.901 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 18:57:31.902 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 18:57:41.510 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (3050, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 19:00:42.208 | INFO     | torch._tensor:to:88 - Fault Injected To: (3100, 0)
2023-11-18 19:01:19.665 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3100, 0) Fault Recovered
2023-11-18 19:04:21.620 | INFO     | torch._tensor:to:88 - Fault Injected To: (3150, 0)
2023-11-18 19:04:36.417 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 19:04:36.418 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 19:04:46.120 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (3150, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 19:07:47.816 | INFO     | torch._tensor:to:88 - Fault Injected To: (3200, 0)
2023-11-18 19:08:24.194 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3200, 0) Fault Recovered
2023-11-18 19:11:28.363 | INFO     | torch._tensor:to:88 - Fault Injected To: (3250, 0)
2023-11-18 19:11:43.113 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-18 19:11:43.114 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-18 19:11:52.844 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (3250, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-18 19:14:59.457 | INFO     | torch._tensor:to:88 - Fault Injected To: (3300, 0)
2023-11-18 19:15:37.362 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3300, 0) Fault Recovered
2023-11-18 19:18:39.593 | INFO     | torch._tensor:to:88 - Fault Injected To: (3350, 0)
2023-11-18 19:18:54.237 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
