2023-11-15 20:24:20.673 | INFO     | daifu:<module>:34 - Program Begin
2023-11-15 21:10:04.678 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (550, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 21:13:08.561 | INFO     | torch._tensor:to:88 - Fault Injected To: (600, 0)
2023-11-15 21:13:46.333 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (600, 0) Fault Recovered
2023-11-15 21:16:51.692 | INFO     | torch._tensor:to:88 - Fault Injected To: (650, 0)
2023-11-15 21:17:06.303 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 21:17:06.304 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 21:17:16.076 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (650, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 21:20:17.089 | INFO     | torch._tensor:to:88 - Fault Injected To: (700, 0)
2023-11-15 21:20:54.388 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (700, 0) Fault Recovered
2023-11-15 21:23:56.400 | INFO     | torch._tensor:to:88 - Fault Injected To: (750, 0)
2023-11-15 21:24:11.499 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 21:24:11.501 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 21:24:21.265 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (750, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 21:27:23.948 | INFO     | torch._tensor:to:88 - Fault Injected To: (800, 0)
2023-11-15 21:28:02.250 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (800, 0) Fault Recovered
2023-11-15 21:31:05.629 | INFO     | torch._tensor:to:88 - Fault Injected To: (850, 0)
2023-11-15 21:31:19.417 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 21:31:19.418 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 21:31:29.177 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (850, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 21:34:33.878 | INFO     | torch._tensor:to:88 - Fault Injected To: (900, 0)
2023-11-15 21:35:12.126 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (900, 0) Fault Recovered
2023-11-15 21:38:15.395 | INFO     | torch._tensor:to:88 - Fault Injected To: (950, 0)
2023-11-15 21:38:30.315 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 21:38:30.316 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 21:38:40.204 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (950, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 21:41:42.920 | INFO     | torch._tensor:to:88 - Fault Injected To: (1000, 0)
2023-11-15 21:42:20.526 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1000, 0) Fault Recovered
2023-11-15 21:45:23.163 | INFO     | torch._tensor:to:88 - Fault Injected To: (1050, 0)
2023-11-15 21:45:36.887 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 21:45:36.888 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 21:45:46.600 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1050, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 21:48:50.407 | INFO     | torch._tensor:to:88 - Fault Injected To: (1100, 0)
2023-11-15 21:49:27.921 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1100, 0) Fault Recovered
2023-11-15 21:52:32.074 | INFO     | torch._tensor:to:88 - Fault Injected To: (1150, 0)
2023-11-15 21:52:46.684 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 21:52:46.685 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 21:52:56.324 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1150, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 21:56:02.599 | INFO     | torch._tensor:to:88 - Fault Injected To: (1200, 0)
2023-11-15 21:56:41.271 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1200, 0) Fault Recovered
2023-11-15 21:59:45.537 | INFO     | torch._tensor:to:88 - Fault Injected To: (1250, 0)
2023-11-15 22:00:00.278 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 22:00:00.278 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 22:00:09.992 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1250, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 22:03:12.069 | INFO     | torch._tensor:to:88 - Fault Injected To: (1300, 0)
2023-11-15 22:03:49.742 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1300, 0) Fault Recovered
2023-11-15 22:06:51.665 | INFO     | torch._tensor:to:88 - Fault Injected To: (1350, 0)
2023-11-15 22:07:06.148 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 22:07:06.150 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 22:07:15.856 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1350, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 22:10:18.652 | INFO     | torch._tensor:to:88 - Fault Injected To: (1400, 0)
2023-11-15 22:10:56.777 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1400, 0) Fault Recovered
2023-11-15 22:14:01.625 | INFO     | torch._tensor:to:88 - Fault Injected To: (1450, 0)
2023-11-15 22:14:16.437 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 22:14:16.437 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 22:14:26.134 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1450, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 22:17:31.831 | INFO     | torch._tensor:to:88 - Fault Injected To: (1500, 0)
2023-11-15 22:18:09.807 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1500, 0) Fault Recovered
2023-11-15 22:21:17.161 | INFO     | torch._tensor:to:88 - Fault Injected To: (1550, 0)
2023-11-15 22:21:32.125 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 22:21:32.126 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 22:21:41.689 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1550, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 22:24:43.394 | INFO     | torch._tensor:to:88 - Fault Injected To: (1600, 0)
2023-11-15 22:25:20.929 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1600, 0) Fault Recovered
2023-11-15 22:28:24.279 | INFO     | torch._tensor:to:88 - Fault Injected To: (1650, 0)
2023-11-15 22:28:38.919 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 22:28:38.921 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 22:28:48.711 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1650, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 22:31:50.624 | INFO     | torch._tensor:to:88 - Fault Injected To: (1700, 0)
2023-11-15 22:32:27.724 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1700, 0) Fault Recovered
2023-11-15 22:35:29.807 | INFO     | torch._tensor:to:88 - Fault Injected To: (1750, 0)
2023-11-15 22:35:44.692 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 22:35:44.693 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 22:35:54.445 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1750, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 22:38:59.405 | INFO     | torch._tensor:to:88 - Fault Injected To: (1800, 0)
2023-11-15 22:39:36.914 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1800, 0) Fault Recovered
2023-11-15 22:42:40.976 | INFO     | torch._tensor:to:88 - Fault Injected To: (1850, 0)
2023-11-15 22:42:55.784 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 22:42:55.786 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 22:43:05.397 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1850, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 22:46:07.672 | INFO     | torch._tensor:to:88 - Fault Injected To: (1900, 0)
2023-11-15 22:46:45.782 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1900, 0) Fault Recovered
2023-11-15 22:49:49.297 | INFO     | torch._tensor:to:88 - Fault Injected To: (1950, 0)
2023-11-15 22:50:04.192 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 22:50:04.193 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 22:50:13.951 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1950, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 22:53:16.537 | INFO     | torch._tensor:to:88 - Fault Injected To: (2000, 0)
2023-11-15 22:53:53.782 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2000, 0) Fault Recovered
2023-11-15 22:56:54.458 | INFO     | torch._tensor:to:88 - Fault Injected To: (2050, 0)
2023-11-15 22:57:09.215 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 22:57:09.217 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 22:57:18.869 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2050, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 23:00:23.480 | INFO     | torch._tensor:to:88 - Fault Injected To: (2100, 0)
2023-11-15 23:01:01.118 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2100, 0) Fault Recovered
2023-11-15 23:04:05.752 | INFO     | torch._tensor:to:88 - Fault Injected To: (2150, 0)
2023-11-15 23:04:21.268 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 23:04:21.270 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 23:04:31.379 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2150, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 23:07:33.735 | INFO     | torch._tensor:to:88 - Fault Injected To: (2200, 0)
2023-11-15 23:08:11.691 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2200, 0) Fault Recovered
2023-11-15 23:11:16.018 | INFO     | torch._tensor:to:88 - Fault Injected To: (2250, 0)
2023-11-15 23:11:30.693 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 23:11:30.693 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 23:11:40.424 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2250, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 23:14:44.706 | INFO     | torch._tensor:to:88 - Fault Injected To: (2300, 0)
2023-11-15 23:15:23.389 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2300, 0) Fault Recovered
2023-11-15 23:18:27.778 | INFO     | torch._tensor:to:88 - Fault Injected To: (2350, 0)
2023-11-15 23:18:42.702 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 23:18:42.704 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 23:18:52.425 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2350, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 23:21:57.029 | INFO     | torch._tensor:to:88 - Fault Injected To: (2400, 0)
2023-11-15 23:22:34.695 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2400, 0) Fault Recovered
2023-11-15 23:25:38.456 | INFO     | torch._tensor:to:88 - Fault Injected To: (2450, 0)
2023-11-15 23:25:53.392 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 23:25:53.394 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 23:26:03.050 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2450, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 23:29:04.296 | INFO     | torch._tensor:to:88 - Fault Injected To: (2500, 0)
2023-11-15 23:29:42.076 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2500, 0) Fault Recovered
2023-11-15 23:32:45.033 | INFO     | torch._tensor:to:88 - Fault Injected To: (2550, 0)
2023-11-15 23:32:59.952 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 23:32:59.953 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 23:33:09.724 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2550, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 23:36:14.032 | INFO     | torch._tensor:to:88 - Fault Injected To: (2600, 0)
2023-11-15 23:36:51.804 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2600, 0) Fault Recovered
2023-11-15 23:39:53.259 | INFO     | torch._tensor:to:88 - Fault Injected To: (2650, 0)
2023-11-15 23:40:07.256 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 23:40:07.256 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 23:40:16.953 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2650, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 23:43:24.566 | INFO     | torch._tensor:to:88 - Fault Injected To: (2700, 0)
2023-11-15 23:44:02.062 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2700, 0) Fault Recovered
2023-11-15 23:47:05.463 | INFO     | torch._tensor:to:88 - Fault Injected To: (2750, 0)
2023-11-15 23:47:20.721 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 23:47:20.721 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 23:47:30.325 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2750, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 23:50:31.960 | INFO     | torch._tensor:to:88 - Fault Injected To: (2800, 0)
2023-11-15 23:51:09.597 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2800, 0) Fault Recovered
2023-11-15 23:54:10.941 | INFO     | torch._tensor:to:88 - Fault Injected To: (2850, 0)
2023-11-15 23:54:25.448 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-15 23:54:25.449 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-15 23:54:35.128 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2850, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-15 23:57:38.292 | INFO     | torch._tensor:to:88 - Fault Injected To: (2900, 0)
2023-11-15 23:58:15.523 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2900, 0) Fault Recovered
2023-11-16 00:01:18.657 | INFO     | torch._tensor:to:88 - Fault Injected To: (2950, 0)
2023-11-16 00:01:32.610 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-16 00:01:32.610 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-16 00:01:42.343 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2950, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-16 00:04:48.947 | INFO     | torch._tensor:to:88 - Fault Injected To: (3000, 0)
2023-11-16 00:05:26.755 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3000, 0) Fault Recovered
2023-11-16 00:08:30.319 | INFO     | torch._tensor:to:88 - Fault Injected To: (3050, 0)
2023-11-16 00:08:45.464 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-16 00:08:45.466 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-16 00:08:55.202 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (3050, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-16 00:11:55.910 | INFO     | torch._tensor:to:88 - Fault Injected To: (3100, 0)
2023-11-16 00:12:33.798 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3100, 0) Fault Recovered
2023-11-16 00:15:35.265 | INFO     | torch._tensor:to:88 - Fault Injected To: (3150, 0)
2023-11-16 00:15:50.228 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-16 00:15:50.229 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-16 00:15:59.945 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (3150, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-16 00:19:05.232 | INFO     | torch._tensor:to:88 - Fault Injected To: (3200, 0)
2023-11-16 00:19:43.060 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3200, 0) Fault Recovered
2023-11-16 00:22:44.956 | INFO     | torch._tensor:to:88 - Fault Injected To: (3250, 0)
2023-11-16 00:22:59.752 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-16 00:22:59.753 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-16 00:23:09.514 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (3250, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-16 00:26:13.869 | INFO     | torch._tensor:to:88 - Fault Injected To: (3300, 0)
2023-11-16 00:26:50.473 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3300, 0) Fault Recovered
2023-11-16 00:29:53.747 | INFO     | torch._tensor:to:88 - Fault Injected To: (3350, 0)
2023-11-16 00:30:08.667 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
