2023-11-20 10:58:52.208 | INFO     | daifu:<module>:34 - Program Begin
2023-11-20 11:03:14.312 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (250, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:03:31.824 | INFO     | torch._tensor:to:88 - Fault Injected To: (300, 0)
2023-11-20 11:03:51.435 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (300, 0) Fault Recovered
2023-11-20 11:04:10.994 | INFO     | torch._tensor:to:88 - Fault Injected To: (350, 0)
2023-11-20 11:04:21.840 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:04:21.841 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:04:29.987 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (350, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:04:47.833 | INFO     | torch._tensor:to:88 - Fault Injected To: (400, 0)
2023-11-20 11:05:07.408 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (400, 0) Fault Recovered
2023-11-20 11:05:26.856 | INFO     | torch._tensor:to:88 - Fault Injected To: (450, 0)
2023-11-20 11:05:37.866 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:05:37.867 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:05:45.846 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (450, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:06:04.922 | INFO     | torch._tensor:to:88 - Fault Injected To: (500, 0)
2023-11-20 11:06:15.960 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:06:15.961 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:06:24.010 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (500, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:06:42.279 | INFO     | torch._tensor:to:88 - Fault Injected To: (550, 0)
2023-11-20 11:06:53.358 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:06:53.359 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:07:01.377 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (550, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:07:18.906 | INFO     | torch._tensor:to:88 - Fault Injected To: (600, 0)
2023-11-20 11:07:38.408 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (600, 0) Fault Recovered
2023-11-20 11:07:57.097 | INFO     | torch._tensor:to:88 - Fault Injected To: (650, 0)
2023-11-20 11:08:08.060 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:08:08.062 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:08:16.137 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (650, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:08:33.976 | INFO     | torch._tensor:to:88 - Fault Injected To: (700, 0)
2023-11-20 11:08:53.525 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (700, 0) Fault Recovered
2023-11-20 11:09:11.849 | INFO     | torch._tensor:to:88 - Fault Injected To: (750, 0)
2023-11-20 11:09:22.740 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:09:22.741 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:09:30.750 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (750, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:09:48.317 | INFO     | torch._tensor:to:88 - Fault Injected To: (800, 0)
2023-11-20 11:10:07.913 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (800, 0) Fault Recovered
2023-11-20 11:10:26.358 | INFO     | torch._tensor:to:88 - Fault Injected To: (850, 0)
2023-11-20 11:10:37.166 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:10:37.167 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:10:45.180 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (850, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:11:03.273 | INFO     | torch._tensor:to:88 - Fault Injected To: (900, 0)
2023-11-20 11:11:14.362 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:11:14.364 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:11:22.343 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (900, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:11:40.743 | INFO     | torch._tensor:to:88 - Fault Injected To: (950, 0)
2023-11-20 11:11:50.950 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:11:50.951 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:11:58.867 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (950, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:12:16.379 | INFO     | torch._tensor:to:88 - Fault Injected To: (1000, 0)
2023-11-20 11:12:36.127 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1000, 0) Fault Recovered
2023-11-20 11:12:54.155 | INFO     | torch._tensor:to:88 - Fault Injected To: (1050, 0)
2023-11-20 11:13:05.101 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:13:05.102 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:13:13.060 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1050, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:13:30.473 | INFO     | torch._tensor:to:88 - Fault Injected To: (1100, 0)
2023-11-20 11:13:49.023 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1100, 0) Fault Recovered
2023-11-20 11:14:06.981 | INFO     | torch._tensor:to:88 - Fault Injected To: (1150, 0)
2023-11-20 11:14:17.754 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:14:17.755 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:14:25.871 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1150, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:14:43.801 | INFO     | torch._tensor:to:88 - Fault Injected To: (1200, 0)
2023-11-20 11:15:03.595 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1200, 0) Fault Recovered
2023-11-20 11:15:21.895 | INFO     | torch._tensor:to:88 - Fault Injected To: (1250, 0)
2023-11-20 11:15:32.858 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:15:32.859 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:15:40.876 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1250, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:15:59.320 | INFO     | torch._tensor:to:88 - Fault Injected To: (1300, 0)
2023-11-20 11:16:10.395 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:16:10.396 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:16:18.352 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1300, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:16:36.679 | INFO     | torch._tensor:to:88 - Fault Injected To: (1350, 0)
2023-11-20 11:16:47.620 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:16:47.621 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:16:55.668 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1350, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:17:13.805 | INFO     | torch._tensor:to:88 - Fault Injected To: (1400, 0)
2023-11-20 11:17:33.418 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1400, 0) Fault Recovered
2023-11-20 11:17:51.379 | INFO     | torch._tensor:to:88 - Fault Injected To: (1450, 0)
2023-11-20 11:18:02.352 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:18:02.353 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:18:10.475 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1450, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:18:28.145 | INFO     | torch._tensor:to:88 - Fault Injected To: (1500, 0)
2023-11-20 11:18:47.615 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1500, 0) Fault Recovered
2023-11-20 11:19:05.461 | INFO     | torch._tensor:to:88 - Fault Injected To: (1550, 0)
2023-11-20 11:19:16.291 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:19:16.292 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:19:24.058 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1550, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:19:41.682 | INFO     | torch._tensor:to:88 - Fault Injected To: (1600, 0)
2023-11-20 11:20:01.398 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1600, 0) Fault Recovered
2023-11-20 11:20:19.604 | INFO     | torch._tensor:to:88 - Fault Injected To: (1650, 0)
2023-11-20 11:20:30.517 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:20:30.518 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:20:38.499 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1650, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:20:56.724 | INFO     | torch._tensor:to:88 - Fault Injected To: (1700, 0)
2023-11-20 11:21:06.493 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:21:06.494 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:21:14.512 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1700, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:21:31.986 | INFO     | torch._tensor:to:88 - Fault Injected To: (1750, 0)
2023-11-20 11:21:43.118 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:21:43.119 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:21:51.263 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1750, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:22:08.786 | INFO     | torch._tensor:to:88 - Fault Injected To: (1800, 0)
2023-11-20 11:22:28.572 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1800, 0) Fault Recovered
2023-11-20 11:22:46.475 | INFO     | torch._tensor:to:88 - Fault Injected To: (1850, 0)
2023-11-20 11:22:57.452 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:22:57.454 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:23:05.635 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (1850, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:23:24.956 | INFO     | torch._tensor:to:88 - Fault Injected To: (1900, 0)
2023-11-20 11:23:44.448 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1900, 0) Fault Recovered
2023-11-20 11:24:05.463 | INFO     | torch._tensor:to:88 - Fault Injected To: (1950, 0)
2023-11-20 11:24:24.900 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (1950, 0) Fault Recovered
2023-11-20 11:24:45.447 | INFO     | torch._tensor:to:88 - Fault Injected To: (2000, 0)
2023-11-20 11:25:05.051 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2000, 0) Fault Recovered
2023-11-20 11:25:25.923 | INFO     | torch._tensor:to:88 - Fault Injected To: (2050, 0)
2023-11-20 11:25:45.604 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2050, 0) Fault Recovered
2023-11-20 11:26:06.466 | INFO     | torch._tensor:to:88 - Fault Injected To: (2100, 0)
2023-11-20 11:26:26.136 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2100, 0) Fault Recovered
2023-11-20 11:26:45.983 | INFO     | torch._tensor:to:88 - Fault Injected To: (2150, 0)
2023-11-20 11:26:56.960 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:26:56.961 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:27:04.991 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2150, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:27:24.834 | INFO     | torch._tensor:to:88 - Fault Injected To: (2200, 0)
2023-11-20 11:27:44.679 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2200, 0) Fault Recovered
2023-11-20 11:28:05.261 | INFO     | torch._tensor:to:88 - Fault Injected To: (2250, 0)
2023-11-20 11:28:16.069 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:28:16.070 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:28:23.941 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2250, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:28:44.358 | INFO     | torch._tensor:to:88 - Fault Injected To: (2300, 0)
2023-11-20 11:29:03.918 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2300, 0) Fault Recovered
2023-11-20 11:29:24.538 | INFO     | torch._tensor:to:88 - Fault Injected To: (2350, 0)
2023-11-20 11:29:35.330 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:29:35.331 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:29:43.297 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2350, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:30:03.953 | INFO     | torch._tensor:to:88 - Fault Injected To: (2400, 0)
2023-11-20 11:30:23.424 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2400, 0) Fault Recovered
2023-11-20 11:30:44.167 | INFO     | torch._tensor:to:88 - Fault Injected To: (2450, 0)
2023-11-20 11:30:55.120 | ERROR    | __mp_main__:main_worker:237 - Failed to restore checkpoint: PytorchStreamReader failed reading zip archive: failed finding central directory
2023-11-20 11:30:55.121 | INFO     | __mp_main__:main_worker:238 - Give up CheckFreq Resume and Simulate Restart From Default Checkpoint (We Skip the Proper Process to Save Time, Please use the default checkpoint result as reference here)
2023-11-20 11:31:03.333 | INFO     | torch:fault_injection_scheduler_and_recorder:999 - (2450, 0) Fault Not Properly Recovered, Please Use the Default Checkpoint Recovery Time for this Injection
2023-11-20 11:31:24.420 | INFO     | torch._tensor:to:88 - Fault Injected To: (2500, 0)
2023-11-20 11:31:43.925 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2500, 0) Fault Recovered
2023-11-20 11:32:01.385 | INFO     | torch._tensor:to:88 - Fault Injected To: (2550, 0)
2023-11-20 11:32:35.262 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2550, 0) Fault Recovered
2023-11-20 11:32:51.625 | INFO     | torch._tensor:to:88 - Fault Injected To: (2600, 0)
2023-11-20 11:33:40.363 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2600, 0) Fault Recovered
2023-11-20 11:33:56.980 | INFO     | torch._tensor:to:88 - Fault Injected To: (2650, 0)
2023-11-20 11:34:18.430 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2650, 0) Fault Recovered
2023-11-20 11:34:34.745 | INFO     | torch._tensor:to:88 - Fault Injected To: (2700, 0)
2023-11-20 11:35:10.980 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2700, 0) Fault Recovered
2023-11-20 11:35:27.412 | INFO     | torch._tensor:to:88 - Fault Injected To: (2750, 0)
2023-11-20 11:36:17.787 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2750, 0) Fault Recovered
2023-11-20 11:36:34.279 | INFO     | torch._tensor:to:88 - Fault Injected To: (2800, 0)
2023-11-20 11:37:39.475 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2800, 0) Fault Recovered
2023-11-20 11:37:55.950 | INFO     | torch._tensor:to:88 - Fault Injected To: (2850, 0)
2023-11-20 11:38:16.001 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2850, 0) Fault Recovered
2023-11-20 11:38:32.944 | INFO     | torch._tensor:to:88 - Fault Injected To: (2900, 0)
2023-11-20 11:39:07.829 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2900, 0) Fault Recovered
2023-11-20 11:39:23.715 | INFO     | torch._tensor:to:88 - Fault Injected To: (2950, 0)
2023-11-20 11:40:13.220 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (2950, 0) Fault Recovered
2023-11-20 11:40:29.353 | INFO     | torch._tensor:to:88 - Fault Injected To: (3000, 0)
2023-11-20 11:40:54.264 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3000, 0) Fault Recovered
2023-11-20 11:41:10.204 | INFO     | torch._tensor:to:88 - Fault Injected To: (3050, 0)
2023-11-20 11:41:49.677 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3050, 0) Fault Recovered
2023-11-20 11:42:05.848 | INFO     | torch._tensor:to:88 - Fault Injected To: (3100, 0)
2023-11-20 11:42:59.375 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3100, 0) Fault Recovered
2023-11-20 11:43:15.531 | INFO     | torch._tensor:to:88 - Fault Injected To: (3150, 0)
2023-11-20 11:43:40.376 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3150, 0) Fault Recovered
2023-11-20 11:43:56.761 | INFO     | torch._tensor:to:88 - Fault Injected To: (3200, 0)
2023-11-20 11:44:36.002 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3200, 0) Fault Recovered
2023-11-20 11:44:52.335 | INFO     | torch._tensor:to:88 - Fault Injected To: (3250, 0)
2023-11-20 11:45:46.344 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3250, 0) Fault Recovered
2023-11-20 11:46:02.690 | INFO     | torch._tensor:to:88 - Fault Injected To: (3300, 0)
2023-11-20 11:46:24.040 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3300, 0) Fault Recovered
2023-11-20 11:46:40.153 | INFO     | torch._tensor:to:88 - Fault Injected To: (3350, 0)
2023-11-20 11:47:16.233 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3350, 0) Fault Recovered
2023-11-20 11:47:32.058 | INFO     | torch._tensor:to:88 - Fault Injected To: (3400, 0)
2023-11-20 11:48:21.264 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3400, 0) Fault Recovered
2023-11-20 11:48:37.572 | INFO     | torch._tensor:to:88 - Fault Injected To: (3450, 0)
2023-11-20 11:48:57.485 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3450, 0) Fault Recovered
2023-11-20 11:49:13.555 | INFO     | torch._tensor:to:88 - Fault Injected To: (3500, 0)
2023-11-20 11:49:49.178 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3500, 0) Fault Recovered
2023-11-20 11:50:05.194 | INFO     | torch._tensor:to:88 - Fault Injected To: (3550, 0)
2023-11-20 11:50:55.373 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3550, 0) Fault Recovered
2023-11-20 11:51:11.529 | INFO     | torch._tensor:to:88 - Fault Injected To: (3600, 0)
2023-11-20 11:51:31.047 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3600, 0) Fault Recovered
2023-11-20 11:51:46.713 | INFO     | torch._tensor:to:88 - Fault Injected To: (3650, 0)
2023-11-20 11:52:20.051 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3650, 0) Fault Recovered
2023-11-20 11:52:36.333 | INFO     | torch._tensor:to:88 - Fault Injected To: (3700, 0)
2023-11-20 11:53:24.390 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3700, 0) Fault Recovered
2023-11-20 11:53:40.322 | INFO     | torch._tensor:to:88 - Fault Injected To: (3750, 0)
2023-11-20 11:54:06.491 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3750, 0) Fault Recovered
2023-11-20 11:54:22.625 | INFO     | torch._tensor:to:88 - Fault Injected To: (3800, 0)
2023-11-20 11:55:04.841 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3800, 0) Fault Recovered
2023-11-20 11:55:21.127 | INFO     | torch._tensor:to:88 - Fault Injected To: (3850, 0)
2023-11-20 11:56:16.764 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3850, 0) Fault Recovered
2023-11-20 11:56:32.818 | INFO     | torch._tensor:to:88 - Fault Injected To: (3900, 0)
2023-11-20 11:56:54.164 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3900, 0) Fault Recovered
2023-11-20 11:57:09.912 | INFO     | torch._tensor:to:88 - Fault Injected To: (3950, 0)
2023-11-20 11:57:46.721 | INFO     | torch:fault_injection_scheduler_and_recorder:997 - (3950, 0) Fault Recovered
